date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:40:18	166139/166139	---M--	200	added ('OK')	image/jpeg	etag:%22d22aa2ffe2354c5ffcd95f40ffb06ebd%22	https://images-pw.pixieset.com/elementfield/451547311/IMG_8101-72f6f847-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/451547311/IMG_8101-72f6f847-1000.jpg	(from https://guruphotography.mypixieset.com/engagement/)
12:40:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:10:20%20GMT	http://images-pw.pixieset.com/elementfield/451547311/IMG_8171-045761f5-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/451547311/IMG_8171-045761f5-1000.4d.delayed	(from https://guruphotography.mypixieset.com/engagement/)
12:40:21	118163/118163	---M--	200	added ('OK')	image/jpeg	etag:%227341e2ed1fb1c2e148124a6d8b6b7b48%22	https://images-pw.pixieset.com/elementfield/451547311/IMG_8886_1-21843ca4-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/451547311/IMG_8886_1-21843ca4-1000.jpg	(from https://guruphotography.mypixieset.com/engagement/)
12:40:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:10:22%20GMT	http://images-pw.pixieset.com/elementfield/451547311/IMG_9097-307d7567-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/451547311/IMG_9097-307d7567-1000.jpg	(from https://guruphotography.mypixieset.com/engagement/)
12:40:23	155832/155832	---M--	200	added ('OK')	image/jpeg	etag:%22b0cc78f70ef9bbcc4d9787e964ad5be2%22	https://images-pw.pixieset.com/elementfield/451547311/IMG_8171-045761f5-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/451547311/IMG_8171-045761f5-1000.jpg	(from https://guruphotography.mypixieset.com/engagement/)
12:40:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:10:25%20GMT	http://images-pw.pixieset.com/elementfield/451547311/IMG_9055-f326e6f1-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/451547311/IMG_9055-f326e6f1-1000.jpg	(from https://guruphotography.mypixieset.com/engagement/)
12:40:27	321315/321315	---M--	200	added ('OK')	image/jpeg	etag:%22877f654b05771176649d0aa33cf2595d%22	https://images-pw.pixieset.com/elementfield/451547311/IMG_9097-307d7567-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/451547311/IMG_9097-307d7567-1000.jpg	(from https://guruphotography.mypixieset.com/engagement/)
12:40:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:10:28%20GMT	http://images-pw.pixieset.com/elementfield/451547311/IMG_8936_1-b6e0f875-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/451547311/IMG_8936_1-b6e0f875-1000.jpg	(from https://guruphotography.mypixieset.com/engagement/)
12:40:30	196247/196247	---M--	200	added ('OK')	image/jpeg	etag:%220bbd6d4e774efa9a16538b6e2cb2c4b9%22	https://images-pw.pixieset.com/elementfield/451547311/IMG_9055-f326e6f1-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/451547311/IMG_9055-f326e6f1-1000.jpg	(from https://guruphotography.mypixieset.com/engagement/)
12:40:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:10:31%20GMT	http://images-pw.pixieset.com/elementfield/451547311/IMG_8897-44577a86-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/451547311/IMG_8897-44577a86-1000.jpg	(from https://guruphotography.mypixieset.com/engagement/)
12:40:32	106125/106125	---M--	200	added ('OK')	image/jpeg	etag:%2218bc9c94069e595a000703fdb4532eba%22	https://images-pw.pixieset.com/elementfield/451547311/IMG_8936_1-b6e0f875-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/451547311/IMG_8936_1-b6e0f875-1000.jpg	(from https://guruphotography.mypixieset.com/engagement/)
12:40:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:10:33%20GMT	http://images-pw.pixieset.com/elementfield/451547311/IMG_9061-01916402-1000.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/451547311/IMG_9061-01916402-1000.jpg	(from https://guruphotography.mypixieset.com/engagement/)
